cnn,corridor,limits,monthly_frequency,frequency_group,days_cleaned,time_ranges,schedule_summary,block_sides,street_sides,heatmap_cells,holidays
3288000,Bryant St,Morris St  -  06th St,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
3289000,Bryant St,06th St  -  Harriet St,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
329000,06th St,Mission St  -  Minna St,160,101+,"Fri, Holiday, Mon, Sat, Sun, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Holiday 4 AM - 6 AM, Mon 4 AM - 6 AM, Sat 4 AM - 6 AM, Sun 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthEast, SouthWest","L, R","Fri|4-6, Holiday|4-6, Mon|4-6, Sat|4-6, Sun|4-6, Thu|4-6, Tues|4-6, Wed|4-6",1
3290000,Bryant St,Harriet St  -  Boardman Pl,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
3291000,Bryant St,Boardman Pl  -  Gilbert St,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
3292000,Bryant St,Gilbert St  -  07th St,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
3293000,Bryant St,07th St  -  Langton St,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
3294000,Bryant St,Langton St  -  Kate St,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
3295000,Bryant St,Kate St  -  Decatur St,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
3296000,Bryant St,Decatur St  -  I-80 E On Ramp,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
3296001,Bryant St,I-80 E On Ramp  -  08th St,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
3297000,Bryant St,08th St  -  Converse St,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
3298000,Bryant St,Converse St  -  09th St,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthWest, SouthEast","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
3299000,Bryant St,09th St  -  Dore St,50,41-50,"Fri, Mon, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Mon 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthWest, SouthEast","L, R","Fri|4-6, Mon|4-6, Thu|4-6, Tues|4-6, Wed|4-6",0
330000,06th St,Minna St  -  Natoma St,160,101+,"Fri, Holiday, Mon, Sat, Sun, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Holiday 4 AM - 6 AM, Mon 4 AM - 6 AM, Sat 4 AM - 6 AM, Sun 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthEast, SouthWest","L, R","Fri|4-6, Holiday|4-6, Mon|4-6, Sat|4-6, Sun|4-6, Thu|4-6, Tues|4-6, Wed|4-6",1
3300000,Bryant St,Dore St  -  10th St,50,41-50,"Fri, Mon, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Mon 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthWest, SouthEast","L, R","Fri|4-6, Mon|4-6, Thu|4-6, Tues|4-6, Wed|4-6",0
3301000,Bryant St,10th St  -  Division St,50,41-50,"Fri, Mon, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Mon 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthWest, SouthEast","L, R","Fri|4-6, Mon|4-6, Thu|4-6, Tues|4-6, Wed|4-6",0
3302000,Bryant St,Treat Ave  -  Alameda St,24,21-30,"Fri, Mon, Thu, Tues",12 AM - 6 AM,"Fri 12 AM - 6 AM, Mon 12 AM - 6 AM, Thu 12 AM - 6 AM, Tues 12 AM - 6 AM","East, West","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2",0
3303000,Bryant St,Alameda St  -  15th St,24,21-30,"Fri, Mon, Thu, Tues",12 AM - 6 AM,"Fri 12 AM - 6 AM, Mon 12 AM - 6 AM, Thu 12 AM - 6 AM, Tues 12 AM - 6 AM","East, West","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2",0
3304000,Bryant St,15th St  -  16th St,24,21-30,"Fri, Mon, Thu, Tues",12 AM - 6 AM,"Fri 12 AM - 6 AM, Mon 12 AM - 6 AM, Thu 12 AM - 6 AM, Tues 12 AM - 6 AM","East, West","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2",0
3305000,Bryant St,16th St  -  17th St,24,21-30,"Fri, Mon, Thu, Tues",12 AM - 6 AM,"Fri 12 AM - 6 AM, Mon 12 AM - 6 AM, Thu 12 AM - 6 AM, Tues 12 AM - 6 AM","East, West","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2",0
3306000,Bryant St,17th St  -  Mariposa St,12,11-20,"Fri, Mon",12 AM - 6 AM,"Fri 12 AM - 6 AM, Mon 12 AM - 6 AM","East, West","L, R","Fri|12-2, Mon|12-2",0
3307000,Bryant St,Mariposa St  -  18th St,12,11-20,"Fri, Mon",12 AM - 6 AM,"Fri 12 AM - 6 AM, Mon 12 AM - 6 AM","East, West","L, R","Fri|12-2, Mon|12-2",0
3308000,Bryant St,18th St  -  19th St,12,11-20,"Fri, Mon",12 AM - 6 AM,"Fri 12 AM - 6 AM, Mon 12 AM - 6 AM","East, West","L, R","Fri|12-2, Mon|12-2",0
3309000,Bryant St,19th St  -  20th St,12,11-20,"Fri, Mon",12 AM - 6 AM,"Fri 12 AM - 6 AM, Mon 12 AM - 6 AM","East, West","L, R","Fri|12-2, Mon|12-2",0
331000,06th St,Natoma St  -  Howard St,160,101+,"Fri, Holiday, Mon, Sat, Sun, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Holiday 4 AM - 6 AM, Mon 4 AM - 6 AM, Sat 4 AM - 6 AM, Sun 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthEast, SouthWest","L, R","Fri|4-6, Holiday|4-6, Mon|4-6, Sat|4-6, Sun|4-6, Thu|4-6, Tues|4-6, Wed|4-6",1
3310001,Bryant St,20th St  -  Brice Ter,100,91-100,"Fri, Mon, Thu, Tues, Wed",9 AM - 11 AM,"Fri 9 AM - 11 AM, Mon 9 AM - 11 AM, Thu 9 AM - 11 AM, Tues 9 AM - 11 AM, Wed 9 AM - 11 AM",,"L, R","Fri|8-10, Mon|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
3310002,Bryant St,Brice Ter  -  21st St,100,91-100,"Fri, Mon, Thu, Tues, Wed",9 AM - 11 AM,"Fri 9 AM - 11 AM, Mon 9 AM - 11 AM, Thu 9 AM - 11 AM, Tues 9 AM - 11 AM, Wed 9 AM - 11 AM",,"L, R","Fri|8-10, Mon|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
3311000,Bryant St,21st St  -  22nd St,100,91-100,"Fri, Mon, Thu, Tues, Wed",9 AM - 11 AM,"Fri 9 AM - 11 AM, Mon 9 AM - 11 AM, Thu 9 AM - 11 AM, Tues 9 AM - 11 AM, Wed 9 AM - 11 AM","East, West","L, R","Fri|8-10, Mon|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
3312000,Bryant St,22nd St  -  23rd St,100,91-100,"Fri, Mon, Thu, Tues, Wed",9 AM - 11 AM,"Fri 9 AM - 11 AM, Mon 9 AM - 11 AM, Thu 9 AM - 11 AM, Tues 9 AM - 11 AM, Wed 9 AM - 11 AM","East, West","L, R","Fri|8-10, Mon|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
3313000,Bryant St,23rd St  -  24th St,100,91-100,"Fri, Mon, Thu, Tues, Wed",9 AM - 11 AM,"Fri 9 AM - 11 AM, Mon 9 AM - 11 AM, Thu 9 AM - 11 AM, Tues 9 AM - 11 AM, Wed 9 AM - 11 AM","East, West","L, R","Fri|8-10, Mon|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
3314000,Bryant St,24th St  -  25th St,100,91-100,"Fri, Mon, Thu, Tues, Wed",9 AM - 11 AM,"Fri 9 AM - 11 AM, Mon 9 AM - 11 AM, Thu 9 AM - 11 AM, Tues 9 AM - 11 AM, Wed 9 AM - 11 AM","East, West","L, R","Fri|8-10, Mon|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
3315000,Bryant St,25th St  -  26th St,100,91-100,"Fri, Mon, Thu, Tues, Wed",9 AM - 11 AM,"Fri 9 AM - 11 AM, Mon 9 AM - 11 AM, Thu 9 AM - 11 AM, Tues 9 AM - 11 AM, Wed 9 AM - 11 AM","East, West","L, R","Fri|8-10, Mon|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
3316000,Bryant St,26th St  -  Cesar Chavez St,100,91-100,"Fri, Mon, Thu, Tues, Wed",9 AM - 11 AM,"Fri 9 AM - 11 AM, Mon 9 AM - 11 AM, Thu 9 AM - 11 AM, Tues 9 AM - 11 AM, Wed 9 AM - 11 AM","East, West","L, R","Fri|8-10, Mon|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
3317000,Bryant St,Cesar Chavez St  -  Precita Ave,100,91-100,"Fri, Mon, Thu, Tues, Wed",9 AM - 11 AM,"Fri 9 AM - 11 AM, Mon 9 AM - 11 AM, Thu 9 AM - 11 AM, Tues 9 AM - 11 AM, Wed 9 AM - 11 AM","East, West","L, R","Fri|8-10, Mon|8-10, Thu|8-10, Tues|8-10, Wed|8-10",0
3318000,Bucareli Dr,Juan Bautista Cir  -  Gonzalez Dr,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","NorthWest, SouthEast","L, R","Mon|8-10, Thu|8-10",0
3319000,Bucareli Dr,Gonzalez Dr  -  Garces Dr,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","NorthWest, SouthEast","L, R","Mon|8-10, Thu|8-10",0
332000,06th St,Howard St  -  Tehama St,160,101+,"Fri, Holiday, Mon, Sat, Sun, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Holiday 4 AM - 6 AM, Mon 4 AM - 6 AM, Sat 4 AM - 6 AM, Sun 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthEast, SouthWest","L, R","Fri|4-6, Holiday|4-6, Mon|4-6, Sat|4-6, Sun|4-6, Thu|4-6, Tues|4-6, Wed|4-6",1
3321000,Buchanan St,Market St  -  Hermann St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Fri|12-14, Wed|12-14",0
3322000,Buchanan St,Hermann St  -  Waller St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Fri|12-14, Wed|12-14",0
3323000,Buchanan St,Waller St  -  Laussat St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Fri|12-14, Wed|12-14",0
3324000,Buchanan St,Laussat St  -  Haight St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Fri|12-14, Wed|12-14",0
3325001,Buchanan St,Haight St  -  Rose St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM",,"L, R","Fri|12-14, Wed|12-14",0
3325002,Buchanan St,Rose St  -  Page St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM",,"L, R","Fri|12-14, Wed|12-14",0
3326000,Buchanan St,Page St  -  Lily St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Fri|12-14, Wed|12-14",0
3327000,Buchanan St,Lily St  -  Oak St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Fri|12-14, Wed|12-14",0
3328000,Buchanan St,Oak St  -  Hickory St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Fri|12-14, Wed|12-14",0
3329000,Buchanan St,Hickory St  -  Fell St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Fri|12-14, Wed|12-14",0
333000,06th St,Tehama St  -  Clementina St,160,101+,"Fri, Holiday, Mon, Sat, Sun, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Holiday 4 AM - 6 AM, Mon 4 AM - 6 AM, Sat 4 AM - 6 AM, Sun 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthEast, SouthWest","L, R","Fri|4-6, Holiday|4-6, Mon|4-6, Sat|4-6, Sun|4-6, Thu|4-6, Tues|4-6, Wed|4-6",1
3330000,Buchanan St,Fell St  -  Linden St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Fri|12-14, Wed|12-14",0
3331000,Buchanan St,Linden St  -  Hayes St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Fri|12-14, Wed|12-14",0
3332000,Buchanan St,Hayes St  -  Ivy St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Fri|12-14, Wed|12-14",0
3333000,Buchanan St,Ivy St  -  Grove St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","East, West","L, R","Fri|12-14, Wed|12-14",0
3334000,Buchanan St,Start: 1250-1299 Block  -  Eddy St,52,51-60,Wed,12 PM - 2 PM,Wed 12 PM - 2 PM,"East, West","L, R",Wed|12-14,0
3335000,Buchanan St,Eddy St  -  Willow St,52,51-60,Wed,12 PM - 2 PM,Wed 12 PM - 2 PM,"East, West","L, R",Wed|12-14,0
3337000,Buchanan St,Sutter St  -  Bush St,50,41-50,"Mon, Tues","10 AM - 12 PM, 6 AM - 8 AM","Mon 10 AM - 12 PM, Tues 6 AM - 8 AM","East, West","L, R","Mon|10-12, Tues|6-8",0
3338000,Buchanan St,Bush St  -  Pine St,46,41-50,"Mon, Wed","10 AM - 12 PM, 11 AM - 1 PM","Mon 10 AM - 12 PM, Wed 11 AM - 1 PM","East, West","L, R","Mon|10-12, Wed|10-12",0
3339000,Buchanan St,Pine St  -  California St,48,41-50,"Mon, Wed",11 AM - 1 PM,"Mon 11 AM - 1 PM, Wed 11 AM - 1 PM","East, West","L, R","Mon|10-12, Wed|10-12",0
334000,06th St,Clementina St  -  Folsom St,160,101+,"Fri, Holiday, Mon, Sat, Sun, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Holiday 4 AM - 6 AM, Mon 4 AM - 6 AM, Sat 4 AM - 6 AM, Sun 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthEast, SouthWest","L, R","Fri|4-6, Holiday|4-6, Mon|4-6, Sat|4-6, Sun|4-6, Thu|4-6, Tues|4-6, Wed|4-6",1
3340000,Buchanan St,California St  -  Sacramento St,48,41-50,"Mon, Wed",11 AM - 1 PM,"Mon 11 AM - 1 PM, Wed 11 AM - 1 PM","East, West","L, R","Mon|10-12, Wed|10-12",0
3341000,Buchanan St,Sacramento St  -  Clay St,52,51-60,"Mon, Thu","11 AM - 1 PM, 6 AM - 8 AM","Mon 11 AM - 1 PM, Thu 6 AM - 8 AM","East, West","L, R","Mon|10-12, Thu|6-8",0
3342000,Buchanan St,Clay St  -  Washington St,52,51-60,"Mon, Thu","11 AM - 1 PM, 6 AM - 8 AM","Mon 11 AM - 1 PM, Thu 6 AM - 8 AM","East, West","L, R","Mon|10-12, Thu|6-8",0
3343000,Buchanan St,Washington St  -  Jackson St,46,41-50,"Mon, Wed","10 AM - 12 PM, 11 AM - 1 PM","Mon 11 AM - 1 PM, Wed 10 AM - 12 PM","East, West","L, R","Mon|10-12, Wed|10-12",0
3344000,Buchanan St,Jackson St  -  Pacific Ave,46,41-50,"Mon, Wed","10 AM - 12 PM, 11 AM - 1 PM","Mon 11 AM - 1 PM, Wed 10 AM - 12 PM","East, West","L, R","Mon|10-12, Wed|10-12",0
3345000,Buchanan St,Pacific Ave  -  Broadway,46,41-50,"Mon, Wed","10 AM - 12 PM, 11 AM - 1 PM","Mon 11 AM - 1 PM, Wed 10 AM - 12 PM","East, West","L, R","Mon|10-12, Wed|10-12",0
3346000,Buchanan St,Broadway  -  Vallejo St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","East, West","L, R","Mon|8-10, Thu|8-10",0
3347000,Buchanan St,Vallejo St  -  Green St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","East, West","L, R","Mon|8-10, Thu|8-10",0
3348000,Buchanan St,Green St  -  Union St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","East, West","L, R","Mon|8-10, Thu|8-10",0
3349000,Buchanan St,Union St  -  Filbert St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","East, West","L, R","Mon|8-10, Thu|8-10",0
335000,06th St,Folsom St  -  Shipley St,160,101+,"Fri, Holiday, Mon, Sat, Sun, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Holiday 4 AM - 6 AM, Mon 4 AM - 6 AM, Sat 4 AM - 6 AM, Sun 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthEast, SouthWest","L, R","Fri|4-6, Holiday|4-6, Mon|4-6, Sat|4-6, Sun|4-6, Thu|4-6, Tues|4-6, Wed|4-6",1
3350000,Buchanan St,Filbert St  -  Pixley St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","East, West","L, R","Mon|8-10, Thu|8-10",0
3351000,Buchanan St,Pixley St  -  Greenwich St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","East, West","L, R","Mon|8-10, Thu|8-10",0
3352000,Buchanan St,Greenwich St  -  Moulton St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","East, West","L, R","Mon|8-10, Thu|8-10",0
3353000,Buchanan St,Moulton St  -  Lombard St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","East, West","L, R","Mon|8-10, Thu|8-10",0
3354000,Buchanan St,Lombard St  -  Magnolia St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","East, West","L, R","Mon|8-10, Thu|8-10",0
3355000,Buchanan St,Magnolia St  -  Chestnut St,40,31-40,"Mon, Thu",9 AM - 11 AM,"Mon 9 AM - 11 AM, Thu 9 AM - 11 AM","East, West","L, R","Mon|8-10, Thu|8-10",0
3356000,Buchanan St,Bay St  -  North Point St,78,71-80,"Mon, Thu, Tues","10 AM - 12 PM, 6 AM - 8 AM","Mon 6 AM - 8 AM, Thu 6 AM - 8 AM, Tues 10 AM - 12 PM","East, West","L, R","Mon|6-8, Thu|6-8, Tues|10-12",0
3357000,Buchanan St,North Point St  -  Beach St,84,81-90,"Mon, Thu, Wed",6 AM - 8 AM,"Mon 6 AM - 8 AM, Thu 6 AM - 8 AM, Wed 6 AM - 8 AM","East, West","L, R","Mon|6-8, Thu|6-8, Wed|6-8",0
3358000,Buckingham Way,19th Ave  -  Winston Dr,60,51-60,Tues,7 AM - 8 AM,Tues 7 AM - 8 AM,"NorthEast, SouthWest","L, R",Tues|6-8,0
336000,06th St,Shipley St  -  Clara St,160,101+,"Fri, Holiday, Mon, Sat, Sun, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Holiday 4 AM - 6 AM, Mon 4 AM - 6 AM, Sat 4 AM - 6 AM, Sun 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthEast, SouthWest","L, R","Fri|4-6, Holiday|4-6, Mon|4-6, Sat|4-6, Sun|4-6, Thu|4-6, Tues|4-6, Wed|4-6",1
3362000,Buena Vista Ave East,Baker St  -  Waller St,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","NorthEast, SouthWest","L, R","Fri|12-14, Wed|12-14",0
3363000,Buena Vista Ave East,Waller St  -  Duboce Ave,52,51-60,"Fri, Wed",12 PM - 2 PM,"Fri 12 PM - 2 PM, Wed 12 PM - 2 PM","NorthEast, SouthWest","L, R","Fri|12-14, Wed|12-14",0
3364000,Buena Vista Ave East,Duboce Ave  -  Park Hill Ave,38,31-40,"Thu, Tues","8 AM - 10 AM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 8 AM - 10 AM","NorthWest, SouthEast","L, R","Thu|8-10, Tues|8-10",0
3365000,Buena Vista Ave East,Park Hill Ave  -  Upper Ter,38,31-40,"Thu, Tues","8 AM - 10 AM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 8 AM - 10 AM","NorthWest, SouthEast","L, R","Thu|8-10, Tues|8-10",0
3367000,Buena Vista Ave West,Buena Vista Ave East  -  Java St,38,31-40,"Thu, Tues","8 AM - 10 AM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 8 AM - 10 AM","NorthEast, SouthWest","L, R","Thu|8-10, Tues|8-10",0
3368000,Buena Vista Ave West,Java St  -  Frederick St,38,31-40,"Thu, Tues","8 AM - 10 AM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 8 AM - 10 AM","East, West","L, R","Thu|8-10, Tues|8-10",0
3369000,Buena Vista Ave West,Frederick St  -  Central Ave,38,31-40,"Thu, Tues","8 AM - 10 AM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 8 AM - 10 AM","East, West","L, R","Thu|8-10, Tues|8-10",0
337000,06th St,Clara St  -  Harrison St,160,101+,"Fri, Holiday, Mon, Sat, Sun, Thu, Tues, Wed",4 AM - 6 AM,"Fri 4 AM - 6 AM, Holiday 4 AM - 6 AM, Mon 4 AM - 6 AM, Sat 4 AM - 6 AM, Sun 4 AM - 6 AM, Thu 4 AM - 6 AM, Tues 4 AM - 6 AM, Wed 4 AM - 6 AM","NorthEast, SouthWest","L, R","Fri|4-6, Holiday|4-6, Mon|4-6, Sat|4-6, Sun|4-6, Thu|4-6, Tues|4-6, Wed|4-6",1
3370000,Buena Vista Ave West,Central Ave  -  Waller St,38,31-40,"Thu, Tues","8 AM - 10 AM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 8 AM - 10 AM","NorthWest, SouthEast","L, R","Thu|8-10, Tues|8-10",0
3371000,Buena Vista Ave West,Waller St  -  Haight St,38,31-40,"Thu, Tues","8 AM - 10 AM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 8 AM - 10 AM","NorthEast, SouthWest","L, R","Thu|8-10, Tues|8-10",0
3376000,Burke Ave,Start: 1500-1599 Block  -  03rd St,20,11-20,"Fri, Mon",4 AM - 6 AM,"Fri 4 AM - 6 AM, Mon 4 AM - 6 AM","NorthEast, SouthWest","L, R","Fri|4-6, Mon|4-6",0
